MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
1154,cpu/2017-01-14-6391d938,CPU,2017-01-14,Canada,BC,Vancouver,UBC New Year's Championship
1155,cpu/2017-01-21-4976486f,CPU,2017-01-21,Canada,ON,Barrie,Barrie Open
1156,cpu/2017-01-28-1707c2ea,CPU,2017-01-28,Canada,SK,Regina,University of Saskatchewan Open
1157,cpu/2017-01-29-4266a63c,CPU,2017-01-29,Canada,AB,Edmonton,Grit Power Open
1158,cpu/2017-02-04-3baacb05,CPU,2017-02-04,Canada,ON,Markham,Seneca College Open
1159,cpu/2017-02-04-de6a9803,CPU,2017-02-04,Canada,MB,Winnipeg,Brickhouse Challenge
1160,cpu/2017-02-11-059d8e4d,CPU,2017-02-11,Canada,NS,Halifax,Mike LaRoche Memorial Open
1161,cpu/2017-02-18-7aade0c8,CPU,2017-02-18,Canada,BC,Burnaby,BCPA Winter Open
1162,cpu/2017-02-26-a830795f,CPU,2017-02-26,Canada,ON,Ottawa,College University Capital Classic
1163,cpu/2017-03-13-4d8e5368,CPU,2017-03-13,Canada,QC,Saguenay,Canadian National Championship
1164,cpu/2017-03-25-55bfabb7,CPU,2017-03-25,Canada,ON,Courtice,Invictus Open
1165,cpu/2017-03-25-b100e8bc,CPU,2017-03-25,Canada,AB,Edmonton,Edmonton Oil Cup
1166,cpu/2017-04-08-58ac2d5b,CPU,2017-04-08,Canada,BC,Abbotsford,BLM Spring Showdown
1167,cpu/2017-04-08-9cf5de31,CPU,2017-04-08,Canada,AB,Edmonton,UAPA Novice Open
1168,cpu/2017-04-16-040bb6c0,CPU,2017-04-16,Canada,SK,Saskatoon,Synergy Open
1169,cpu/2017-04-22-87cb48aa,CPU,2017-04-22,Canada,MB,CFB Shilo,Westman Strength Classic
1170,cpu/2017-04-29-aaa47cfa,CPU,2017-04-29,Canada,NL,Paradise,MM Performance
1171,cpu/2017-05-06-ee1a94b3,CPU,2017-05-06,Canada,ON,Toronto,Lab Spring Classic
1172,cpu/2017-05-07-e7456923,CPU,2017-05-07,Canada,AB,Calgary,Calgary Spring Open
1173,cpu/2017-05-13-6c6d605d,CPU,2017-05-13,Canada,ON,Belle River,Belle River Open
1174,cpu/2017-05-20-80fb39d8,CPU,2017-05-20,Canada,ON,Scarborough,Scarborough Spring Classic
1175,cpu/2017-05-20-b42cba37,CPU,2017-05-20,Canada,SK,Regina,War Of The West Invitational
1176,cpu/2017-05-27-86052b4d,CPU,2017-05-27,Canada,ON,Toronto,Toronto Pro Supershow
1177,cpu/2017-05-27-9a2b80d2,CPU,2017-05-27,Canada,NS,,NS and NB Provincials Combined
1178,cpu/2017-05-27-a60820ee,CPU,2017-05-27,Canada,QC,Montreal,Montreal Childrens Fund Fundraiser
1179,cpu/2017-06-03-2614b02d,CPU,2017-06-03,Canada,MB,Winnipeg,Manitoba Provincial Championship
1180,cpu/2017-06-03-6e3ba503,CPU,2017-06-03,Canada,ON,Ottawa,Ottawa Open
1181,cpu/2017-06-10-42cf9711,CPU,2017-06-10,Canada,BC,Surrey,BC Provincial Championship
1182,cpu/2017-06-10-4b8ba696,CPU,2017-06-10,Canada,QC,Ste-Marie de Beauce,Festival Sportif De Ste-Marie
1183,cpu/2017-06-10-cfe0e845,CPU,2017-06-10,Canada,ON,St. Catherines,Niagara Open
1184,cpu/2017-06-11-d2002ff8,CPU,2017-06-11,Canada,AB,Calgary,Strength Edge Qualifier
1185,cpu/2017-06-17-17cb9189,CPU,2017-06-17,Canada,ON,Courtice,Antoniow Benchpress Classic
1186,cpu/2017-06-18-a591d11d,CPU,2017-06-18,Canada,ON,Courtice,Clarrington Classic
1187,cpu/2017-07-08-02f1a3c5,CPU,2017-07-08,Canada,ON,North York,Apex Summer Showdown
1188,cpu/2017-07-08-5786258c,CPU,2017-07-08,Canada,AB,Edmonton,Alberta Provincials
1189,cpu/2017-07-08-e6f7df2a,CPU,2017-07-08,Canada,BC,Kamloops,NXL Bent Iron Blitz
1190,cpu/2017-07-15-e153f6da,CPU,2017-07-15,Canada,NL,St. Johns,Newfoundland Provincials
1191,cpu/2017-07-22-6e641448,CPU,2017-07-22,Canada,ON,Barrie,APS Barrie Summer Open
1192,cpu/2017-08-05-6f20b51c,CPU,2017-08-05,Canada,PE,Charlottetown,PEI Provincial Championship
1193,cpu/2017-08-06-1e7846a2,CPU,2017-08-06,Canada,BC,Victoria,Lift The Rock
1194,cpu/2017-08-06-57f24185,CPU,2017-08-06,Canada,QC,Saguenay,Saguenay Open
1195,cpu/2017-08-06-e8684b9b,CPU,2017-08-06,Canada,AB,Edmonton,Bay Noppers Memorial
1196,cpu/2017-08-12-731253a5,CPU,2017-08-12,Canada,ON,Ottawa,Ultimate Fitness Open
1197,cpu/2017-08-13-cc68f736,CPU,2017-08-13,Canada,ON,Scarborough,Eastbound Summer Classic 3
1198,cpu/2017-08-18-6b880892,CPU,2017-08-18,Canada,QC,Quebec City,Central Canadian Championship
1199,cpu/2017-08-26-2fbb09d7,CPU,2017-08-26,Canada,SK,Regina,Saskatchewan Provincials
1200,cpu/2017-08-26-39f5473b,CPU,2017-08-26,Canada,ON,Welland,Top Dawgs Open
1201,cpu/2017-08-26-bfc604cb,CPU,2017-08-26,Canada,NS,Sydney,ATP Open
1202,cpu/2017-08-26-e9961c3b,CPU,2017-08-26,Canada,AB,Grande Prairie,VO2 Max Summer Lift Off
1203,cpu/2017-09-08-75b134a7,CPU,2017-09-08,Canada,MB,Winnipeg,Western Canadian Championship
1204,cpu/2017-09-09-fcfe1fea,CPU,2017-09-09,Canada,ON,London,London Open
1205,cpu/2017-09-16-1a959c5f,CPU,2017-09-16,Canada,NL,Mount Pearl,2nd Annual Heavyweights Powerlifting Open
1206,cpu/2017-09-16-1cc8386b,CPU,2017-09-16,Canada,BC,Abbotsford,BC Fall Classic
1207,cpu/2017-09-16-b7172473,CPU,2017-09-16,Canada,ON,Ottawa,Ontario Sub-Junior/Junior Provincial Championship
1208,cpu/2017-09-16-f6f20bbd,CPU,2017-09-16,Canada,AB,Calgary,XLR8
1209,cpu/2017-09-23-94e5c808,CPU,2017-09-23,Canada,ON,Belle River,Belle River Fall Open
1210,cpu/2017-09-24-3ac22eaa,CPU,2017-09-24,Canada,ON,North Bay,North Bay Open
1211,cpu/2017-09-30-c95a7eda,CPU,2017-09-30,Canada,QC,St-Romuald,Black Sheep Classic
1212,cpu/2017-10-14-78433234,CPU,2017-10-14,Canada,ON,Mississauga,Titans of Mississauga
1213,cpu/2017-10-14-e77f7b2e,CPU,2017-10-14,Canada,BC,New Westminster,Vancity Showdown
1214,cpu/2017-10-21-5730cf48,CPU,2017-10-21,Canada,PE,Charlottetown,Iron Bug Open
1215,cpu/2017-10-27-33a1ff9e,CPU,2017-10-27,Canada,NS,Halifax,Eastern Canadian Championship
1216,cpu/2017-10-29-d435b3d8,CPU,2017-10-29,Canada,ON,Hamilton,Hamilton Open
1217,cpu/2017-11-04-9b487e69,CPU,2017-11-04,Canada,SK,Weyburn,In Depth Powerlifting
1218,cpu/2017-11-11-18717635,CPU,2017-11-11,Canada,QC,Drummondville,Quebec Provincials
1219,cpu/2017-11-12-737b50df,CPU,2017-11-12,Canada,AB,Edmonton,Powersurge VIII
1220,cpu/2017-11-16-8f1ce146,CPU,2017-11-16,Canada,ON,Bowmanville,Ontario Open and Masters Provincials
1221,cpu/2017-11-17-41e3d66c,CPU,2017-11-17,Canada,MB,Winnipeg,17 Wing Championship
1222,cpu/2017-11-18-099379f2,CPU,2017-11-18,Canada,BC,Abbotsford,Pronick Memorial
1223,cpu/2017-11-18-8e5da16e,CPU,2017-11-18,Canada,BC,Abbotsford,Pronick Invitational
1224,cpu/2017-12-02-698431a3,CPU,2017-12-02,Canada,ON,Guelph,Vault Barbell Open
1225,cpu/2017-12-02-a60d65f8,CPU,2017-12-02,Canada,PE,Montague,Kings County Open 3
1226,cpu/2017-12-09-986d0ca1,CPU,2017-12-09,Canada,NL,St. John's,709 Powerlifting Open
1227,cpu/2017-12-30-6f13a30f,CPU,2017-12-30,Canada,SK,Moose Jaw,Last Chance Open
1228,cpu/2018-01-06-4266a63c,CPU,2018-01-06,Canada,AB,Edmonton,Grit Power Open
1229,cpu/2018-01-14-41376254,CPU,2018-01-14,Canada,BC,Vancouver,UBC New Years' Championship
1230,cpu/2018-01-20-da2f37af,CPU,2018-01-20,Canada,SK,Regina,U of S Barbell Open
1231,epa/1201,EPA,2012-08-06,England,,Moulton,All England Powerlifting Championships 2012
1232,epa/1301,EPA,2013-08-10,England,,Moulton,All England Powerlifting Championships 2013
1233,epa/1401,EPA,2014-08-16,England,,Moulton,All England Powerlifting Championships 2014
1234,epa/1501,EPA,2015-08-14,England,,Moulton,All England Powerlifting Championships 2015
1235,epa/1502,EPA,2015-07-12,England,,Horncastle,English Bench Press Championships 2015
1236,epa/1701,EPA,2017-08-20,England,,,All Midlands Equipped Championship
1237,epa/1702,EPA,2017-06-17,England,,,Lancs & Cheshire Championships
1238,epa/1703,EPA,2017-10-28,England,,Gosport,All Midlands Masters
1239,epa/1704,EPA,2017-08-12,UK,,,East Midlands Master Juniors & Novices
1240,epa/1705,EPA,2017-04-09,England,,Cambridge,EM Anglian Open
1241,epa/1801,EPA,2018-01-13,England,,Liverpool,NW Novice Competition
1242,epf/1401,EPF,2014-09-11,Italy,,Borgaro Torinese,Western European Men's Championships
1243,epf/1402,EPF,2014-09-11,Italy,,Borgaro Torinese,Western European Women's Championships
1244,epf/1501,EPF,2015-03-21,Czechia,,Pilsen,1st European Men's Classic Championships
1245,epf/1502,EPF,2015-03-21,Czechia,,Pilsen,1st European Women's Classic Championships
1246,epf/1503,EPF,2015-05-06,Germany,,Chemnitz,European Open Men's Championships
1247,epf/1504,EPF,2015-05-06,Germany,,Chemnitz,European Open Women's Championships
1248,epf/1601,EPF,2016-03-05,Estonia,,Tartu,2nd European Men's Classic Championships
1249,epf/1602,EPF,2016-03-05,Estonia,,Tartu,2nd European Women's Classic Championships
1250,epf/1603,EPF,2016-05-11,Czechia,,Pilsen,European Open Men's Championships
1251,epf/1604,EPF,2016-05-11,Czechia,,Pilsen,European Open Women's Championships
1252,epf/1605,EPF,2016-07-12,Czechia,,Pilsen,2016 European Masters Men's Championships
1253,epf/1606,EPF,2016-07-12,Czechia,,Pilsen,2016 European Masters Women's Championships
1254,epf/1607,EPF,2016-09-08,Italy,,Borgaro Torinese,Western European Men's Championships
1255,epf/1608,EPF,2016-09-08,Italy,,Borgaro Torinese,Western European Men's Classic Championships
1256,epf/1609,EPF,2016-09-08,Italy,,Borgaro Torinese,Western European Women's Championships
1257,epf/1610,EPF,2016-09-08,Italy,,Borgaro Torinese,Western European Women's Classic Championships
1258,epf/1611,EPF,2016-04-14,Spain,,Malaga,European Sub-Junior & Junior Men's Championships
1259,epf/1612,EPF,2016-04-14,Spain,,Malaga,European Sub-Junior & Junior Women's Championships
1260,epf/1613,EPF,2016-02-03,Spain,,Malaga,2016 European Classic Mens Cup
1261,epf/1614,EPF,2016-02-03,Spain,,Malaga,2016 European Classic Womens Cup
1262,epf/1615,EPF,2016-02-02,Spain,,Malaga,2016 European Classic Mens Bench Press Cup
1263,epf/1616,EPF,2016-02-02,Spain,,Malaga,2016 European Womens Bench Press Cup
1264,epf/1701,EPF,2017-03-12,Denmark,,Thisted,2017 European Men's Classic Championships
1265,epf/1702,EPF,2017-03-12,Denmark,,Thisted,2017 European Women's Classic Championships
1266,epf/1703,EPF,2017-05-08,Spain,,Malaga,2017 European Men's Championships
1267,epf/1704,EPF,2017-05-08,Spain,,Malaga,2017 European Women's Championships
1268,fesupo/1501,FESUPO,2015-09-16,Brazil,,Ribeiro Preto,2015 Pan-American and South American Classic Championships
1269,fesupo/1502,FESUPO,2015-12-05,Peru,,Lima,Copa Rioplatense de Powerlifting
1270,fesupo/1601,FESUPO,2016-07-14,Brazil,,San Pablo,Sudamericano de Powerlifting Equipado 2016
1271,ffforce/1601,FFForce,2016-04-09,France,,Saint-Etienne,Championnats de France FA Elite 2015-2016
1272,ffforce/1602,FFForce,2016-03-27,France,,Mourmelon,Championnats de France PL 2015-2016
1273,ffforce/1603,FFForce,2016-03-04,France,,Linas-Montlhéry,Championnats de France FA Masters 2015-2016
1274,ffforce/1701,FFForce,2017-04-08,France,,Port-la-Nouvelle,France Force Athlétique Open 2017
1275,ffforce/1702,FFForce,2017-03-26,France,,Saint-Jean-de-Maurienne,France Powerlifting 2017
1276,ffforce/1703,FFForce,2017-04-29,France,,Saint-Junien,France Force Athlétique Jeunes 2017
1277,fpo/1501,FPO,2015-01-31,Finland,,Savonlinna,Savonlinna Record Breakers
1278,fpo/1502,FPO,2015-09-26,Finland,,Paimio,Paimio Power Weekend
1279,fpo/1602,FPO,2016-03-19,Finland,,Turku,Iloinen Härkä 2016
1280,fpo/1603,FPO,2016-10-15,Finland,,Savonlinna,RB Gym Open
1281,fpo/1701,FPO,2017-05-27,Finland,,Savolinna,Finnish Nationals
1282,fpo/1702,FPO,2017-01-07,Finland,,Turku,KP Gym Open
1283,fpo/1703,FPO,2017-07-22,Finland,,Turku,Night of the Champions
1284,fpo/1704,FPO,2017-04-22,Finland,,Savonlinna,National Full Gear Powerlifting Contest
1285,gpa/1401,GPA,2014-11-21,Australia,NSW,Sydney,GPA World Championships 2014
1286,gpa/1501,GPA,2015-10-08,USA,GA,Athens,GPA World Championships 2015
1287,gpa/1601,GPA,2016-12-08,Russia,,Dolgoprudny,2016 Drug-Tested World Championships
1288,gpa/1602,GPA,2016-12-08,Russia,,Dolgoprudny,2016 World Championships
1289,gpa/1701,GPA,2017-03-24,Malaysia,,,Malaysia National Championships 2017
1290,gpc/1501,GPC,2015-09-13,USA,NV,Las Vegas,2015 GPC Raw Powerlifting World Championships
1291,gpc/1502,GPC,2015-09-17,USA,NV,Las Vegas,2015 GPC Equipped Powerlifting World Championships
1292,gpc/1601,GPC,2016-09-22,Serbia,,Knjaževac,2016 GPC World Championships - Raw Powerlifting
1293,gpc/1602,GPC,2016-09-21,Serbia,,Knjaževac,2016 GPC World Championships - Raw Bench
1294,gpc/1603,GPC,2016-09-21,Serbia,,Knjaževac,2016 GPC World Championships - Raw Deadlift
1295,gpc/1604,GPC,2016-09-18,Serbia,,Knjaževac,2016 GPC World Championships - Equipped Bench
1296,gpc/1605,GPC,2016-09-18,Serbia,,Knjaževac,2016 GPC World Championships - Equipped Deadlift
1297,gpc/1606,GPC,2016-09-19,Serbia,,Knjaževac,2016 GPC World Championships - Equipped Powerlifting
1298,gpc/1607,GPC,2016-09-20,Serbia,,Knjaževac,2016 GPC World Championships - Paralympic Bench
1299,gpc/1701,GPC,2017-09-14,Czechia,,Trutnov,2017 GPC World Championships
1300,gpc-aus/1501,GPC-AUS,2015-02-14,Australia,QLD,Brisbane,QLD States 2015
1301,gpc-aus/1601,GPC-AUS,2016-07-08,Australia,QLD,Surfers Paradise,GPC OPEN RAW National Championships
1302,gpc-aus/1602,GPC-AUS,2016-09-03,Australia,VIC,Melbourne,Melbourne Cup
1303,gpc-aus/1701,GPC-AUS,2017-07-21,Australia,VIC,Frankston,GPC Nationals
1304,gpc-aus/1702,GPC-AUS,2017-09-09,Australia,VIC,Melbourne,Melbourne Cup
1305,gpc-aus/1703,GPC-AUS,2017-10-07,Australia,VIC,Frankston South,Teen/Junior/Master Nationals
1306,gpc-aus/1704,GPC-AUS,2017-10-22,Australia,SA,Adelaide,Adelaide Cup 2017
1307,gpc-aus/1705,GPC-AUS,2017-10-22,Australia,NSW,Sydney,Sydney Cup 2017
1308,gpc-aus/1706,GPC-AUS,2017-11-19,Australia,QLD,,Bris Qualifier
1309,gpc-aus/1707,GPC-AUS,2017-07-09,Australia,ACT,,Winter Classic
1310,gpc-aus/1708,GPC-AUS,2017-12-03,Australia,WA,Perth,Perth Push/Pull
1311,gpc-aus/1801,GPC-AUS,2018-01-21,Australia,QLD,,Gold Coast Nationals Qualifier
1312,gpc-aus/1802,GPC-AUS,2018-01-28,Australia,NSW,,Summer Showdown
1313,gpc-aus/1803,GPC-AUS,2018-01-27,Australia,VIC,,VIC Summer Classic
1314,gpc-aus/2013-nats-men-heavy,GPC-AUS,2013-06-16,Australia,VIC,Melbourne,Nationals Mens Over 100kg
1315,gpc-aus/2013-nats-men-light,GPC-AUS,2013-06-15,Australia,VIC,Melbourne,Nationals Mens Under 90kg
1316,gpc-aus/2013-nats-women,GPC-AUS,2013-06-16,Australia,VIC,Melbourne,Nationals Women
1317,gpc-gb/1601,GPC-GB,2016-10-29,UK,,Manchester,British Finals 2016
1318,gpc-gb/1701,GPC-GB,2017-11-11,UK,,,Women's British Finals
1319,herc/1501,HERC,2015-06-06,USA,NY,Syracuse,Syracuse Strongest
1320,herc/1502,HERC,2015-11-21,USA,NY,Syracuse,Beasts of New York
1321,herc/1601,HERC,2016-11-05,USA,NY,Syracuse,Beasts of New York Full Power Meet
1322,herc/1602,HERC,2016-07-16,USA,NY,Syracuse,Hot and Heavy Full Power Meet
1323,herc/1603,HERC,2016-06-18,USA,NY,Syracuse,Syracuse Strongest Bench at The Blarney Stone
1324,herc/1701,HERC,2017-06-03,USA,NY,Syracuse,Heavy Metal Drug-Free Meet
1325,herc/1702,HERC,2017-02-18,USA,NY,Syracuse,Iron Asylum Full Power Meet
1326,herc/1703,HERC,2017-08-26,USA,NY,Syracuse,Hot and Heavy
1327,herc/1704,HERC,2017-10-21,USA,NY,Syracuse,Iron Maiden Women's Pro/Am
1328,herc/1705,HERC,2017-11-18,USA,NY,Syracuse,Beasts of New York
1329,ipa/1301,IPA,2013-08-17,USA,PA,York,2013 IPA Westside Invitational Pro Open Powerlifting Championships
1330,ipa/1302,IPA,2013-11-16,USA,PA,York,National Powerlifting and Bench Press Championships
1331,ipa/1303,IPA,2013-11-09,USA,NY,Long Island,Long Island Fall Fest
1332,ipa/1304,IPA,2013-03-23,USA,NY,Ithaca,Ultimate Athletics Powerlifting Championships
1333,ipa/1305,IPA,2013-09-21,USA,CT,New Haven,Connecticut State Open Powerlifting Championships
1334,ipa/1306,IPA,2013-01-19,USA,SC,Columbia,Dixie BP Meet
1335,ipa/1307,IPA,2013-10-19,USA,NY,Ithaca,Ultimate Powerlifting Championships
1336,ipa/1308,IPA,2013-04-06,USA,SC,Greenville,Rebels Powerlifting and Bench Press Championships
1337,ipa/1309,IPA,2013-06-22,USA,PA,York,Strength Spectacular Powerlifting and Bench Press Championships
1338,ipa/1401,IPA,2014-08-16,USA,PA,York,2014 IPA Westside Pro Invitational Powerlifting Championships
1339,ipa/1402,IPA,2014-11-15,USA,PA,York,National Powerlifting Championships
1340,ipa/1403,IPA,2014-12-13,USA,MD,Rosedale,Metal Militia Christmas Carnage
1341,ipa/1404,IPA,2014-12-06,USA,NY,Ronkonkoma,Night Before Christmas
1342,ipa/1405,IPA,2014-10-25,USA,PA,Glen Rock,Mason Dixon Halloween Push/Pull
1343,ipa/1406,IPA,2014-10-18,USA,OH,Columbus,Ohio Grand Prix
1344,ipa/1407,IPA,2014-10-11,USA,SC,Columbia,The Big South Powerlifting and Bench Press Contest
1345,ipa/1408,IPA,2014-10-04,USA,CT,New Haven,Connecticut State Open Powerlifting Championships
1346,ipa/1409,IPA,2014-08-02,USA,WV,Morgantown,Mt. Madness Push/Pull Meet
1347,ipa/1410,IPA,2014-07-14,USA,PA,York,2014 Can-Am Police-Fire Games
1348,ipa/1411,IPA,2014-06-21,USA,PA,York,Strength Spectacular Powerlifting Championships
1349,ipa/1412,IPA,2014-05-18,USA,NY,Ronkonkoma,New York Grand Prix and Westside Pro Invitational Qualifier
1350,ipa/1413,IPA,2014-05-03,USA,SC,Columbia,South Carolina Rebels Powerlifting Contest
1351,ipa/1414,IPA,2014-05-03,USA,PA,Glen Rock,Adrenaline Junkies Bench Bash
1352,ipa/1415,IPA,2014-04-26,USA,NY,Ithaca,Ultimate IPA Powerlifting Meet
1353,ipa/1416,IPA,2014-01-25,USA,NY,Bohemia,Winter Heat
1354,ipa/1417,IPA,2014-03-01,USA,PA,York,Pennsylvania State Powerlifting Championships
1355,ipa/1501,IPA,2015-02-28,USA,IL,Aurora,2015 IPA Barbell Central Open
1356,ipa/1502,IPA,2015-03-14,USA,OH,Columbus,2015 IPA Battle of the Titans
1357,ipa/1503,IPA,2015-06-21,Canada,NS,Amherst,Power Wars
1358,ipa/1504,IPA,2015-12-05,USA,NY,Ronkonkoma,Jingle Bell Blast
1359,ipa/1505,IPA,2015-11-07,USA,NY,Ithaca,Ultimate Powerlifting Championships
1360,ipa/1506,IPA,2015-11-07,USA,OH,Columbus,Buckeye Bash
1361,ipa/1507,IPA,2015-10-24,USA,OH,Columbus,2015 Grand Prix National Powerlifting Championships
1362,ipa/1508,IPA,2015-07-11,USA,PA,Newtown,VIP Summer Classic
1363,ipa/1509,IPA,2015-10-31,USA,PA,Williamsport,Iron Legion/Super Beast Pro Gear Pennsylvania Ironman Championships II
1364,ipa/1510,IPA,2015-10-03,USA,CT,New Haven,Connecticut State Open Powerlifting Championships
1365,ipa/1511,IPA,2015-01-31,USA,PA,Allentown,Northeast Power Bowl II
1366,ipa/1512,IPA,2015-07-18,USA,NY,Plattsburgh,Powerhouse International Powerlifting Competition
1367,ipa/1513,IPA,2015-06-20,USA,PA,York,Strength Spectacular Powerlifting Championships
1368,ipa/1514,IPA,2015-04-25,USA,CT,Wallingford,Connecticut Ironman Push/Pull Showdown
1369,ipa/1515,IPA,2015-04-11,USA,NY,Ronkonkoma,New York Grand Prix and New Jersey State Championships
1370,ipa/1516,IPA,2015-04-11,USA,NY,Lake George,Metal Militia Spring Destruction Powerlifting Championships
1371,ipa/1517,IPA,2015-03-07,USA,NY,Ithaca,Eastern USA Powerlifting Championships
1372,ipa/1518,IPA,2015-02-28,USA,PA,York,Pennsylvania State Powerlifting Championships
1373,ipa/1601,IPA,2016-02-06,USA,CT,South Windsor,2016 IPA New England Record Breakers
1374,ipa/1602,IPA,2016-01-09,USA,WV,Morgantown,2016 IPA Mountain Madness Powerlifting Meet
1375,ipa/1603,IPA,2016-01-30,Finland,,Savonlinna,2016 IPA Savonlinna Record Breakers
1376,ipa/1604,IPA,2016-08-20,USA,WV,Morgantown,Mountain Madness Powerlifting Championships
1377,ipa/1605,IPA,2016-07-23,USA,PA,Newtown,VIP Summer Classic
1378,ipa/1606,IPA,2016-06-25,USA,TX,Corpus Christi,Titans of Bench
1379,ipa/1607,IPA,2016-11-19,USA,PA,York,National Powerlifting and Bench Press Championships
1380,ipa/1608,IPA,2016-03-19,USA,NY,Lake George,Metal Militia Full Power Wars
1381,ipa/1609,IPA,2016-12-17,USA,TN,Murfreesboro,Champion of Champions Powerlifting Meet
1382,ipa/1610,IPA,2016-03-05,USA,TN,Murfreesboro,Press Fitness 1st Annual Tennessee State Powerlifting Meet
1383,ipa/1611,IPA,2016-12-10,USA,OH,Newark,Buckeye Brawl
1384,ipa/1612,IPA,2016-09-17,USA,NY,Ronkonkoma,Long Island Throwdown Powerlifting Championships
1385,ipa/1613,IPA,2016-09-10,USA,PA,Greensburg,Lift for Dreams
1386,ipa/1614,IPA,2016-03-05,USA,PA,York,Pennsylvania State Powerlifting Championships
1387,ipa/1615,IPA,2016-10-29,Canada,NS,Amherst,Canada Nationals
1388,ipa/1616,IPA,2016-10-22,USA,IL,Granite City,Greater St. Louis Power Bash
1389,ipa/1617,IPA,2016-10-15,USA,CT,New Haven,Connecticut State Powerlifting Championships
1390,ipa/1618,IPA,2016-08-13,USA,NY,South Glens Falls,Metal Militia Power Wars
1391,ipa/1619,IPA,2016-07-16,USA,TN,Nashville,Battle of the Beast
1392,ipa/1620,IPA,2016-06-25,USA,PA,York,Strength Spectacular Powerlifting Championships
1393,ipa/1621,IPA,2016-05-21,USA,OH,Newark,Buckeye Bash Push/Pull
1394,ipa/1622,IPA,2016-04-16,USA,CT,Shelton,Connecticut Ironman Push/Pull Showdown
1395,ipa/1623,IPA,2016-03-19,USA,OH,Columbus,Battle of the Titans
1396,ipa/1624,IPA,2016-04-09,Canada,NS,Amherst,Victory or Valhalla Powerlifting Championships
1397,ipa/1625,IPA,2016-03-05,USA,NY,Ithaca,Eastern USA/New York State Powerlifting Championships
1398,ipa/1701,IPA,2017-02-25,Canada,NS,Enfield,Renfrew Push/Pull Pro/Am Championships
1399,ipa/1702,IPA,2017-04-08,USA,IL,Granite City,Illinois State Powerlifting Championships
1400,ipa/1703,IPA,2017-03-25,USA,PA,Newtown,VIP Spring Classic
1401,ipa/1704,IPA,2017-03-04,USA,NY,Ithaca,NYS/USA Powerlifting Championships
1402,ipa/1705,IPA,2017-03-18,USA,CT,Wallingford,Connecticut Ironman Push/Pull Showdown
1403,ipa/1706,IPA,2017-03-11,USA,TN,Murfreesboro,Tennessee State Powerlifting Championships
1404,ipa/1707,IPA,2017-03-04,USA,PA,York,Pennsylvania State Powerlifting Championships
1405,ipa/1708,IPA,2017-04-29,Canada,NS,Amherst,World Powerlifting Championships
1406,ipa/1709,IPA,2017-04-29,USA,OH,Newark,Iron Battle
1407,ipa/1710,IPA,2017-06-17,USA,PA,York,Strength Spectacular Powerlifting Championships
1408,ipa/1711,IPA,2017-07-08,USA,TN,Gainesboro,Battle of the Beast 2
1409,ipa/1712,IPA,2017-07-15,USA,PA,Newtown,VIP Summer Classic
1410,ipa/1713,IPA,2017-08-12,USA,PA,Pittsburgh,Lift for Dreams
1411,ipa/1714,IPA,2017-09-16,USA,NY,Ithaca,2017 IPA Raw Nationals
1412,ipa/1715,IPA,2017-10-07,USA,TN,Murfreesboro,Champion of Champions 2
1413,ipa/1716,IPA,2017-10-21,USA,CT,New Haven,Connecticut State Powerlifting Championships
1414,ipa/1717,IPA,2017-10-28,USA,PA,Pittsburgh,Halloween Push/Pull
1415,ipa/1718,IPA,2017-11-18,USA,PA,York,National Powerlifting & Bench Press Championships
1416,ipa/1719,IPA,2017-12-09,USA,OH,Newark,Buckeye Brawl
1417,ipf/0001,IPF,2000-11-15,Japan,,Akita,30th IPF Mens Open World Single Championships
1418,ipf/0002,IPF,2000-05-24,Argentina,,Buenos Aires,2000 Womens World Championships
1419,ipf/0801,IPF,2008-10-30,Canada,,St. John's,38th Men's Open World Championships
1420,ipf/0802,IPF,2008-11-02,Canada,,St. John's,29th World Open Women's Championships
1421,ipf/0901,IPF,2009-11-02,India,,New Delhi,39th Men's World Powerlifting Championships
1422,ipf/0902,IPF,2009-11-01,India,,New Delhi,30th Women's World Powerlifting Championships
1423,ipf/1001,IPF,2010-11-07,South Africa,,Potchefstroom,40th Men's World Championships
1424,ipf/1002,IPF,2010-11-07,South Africa,,Potchefstroom,31st Women's World Championships
1425,ipf/1101,IPF,2011-11-08,Czechia,,Pilsen,2011 World Open Men's Championships
1426,ipf/1102,IPF,2011-11-08,Czechia,,Pilsen,2011 World Open Women's Championships
1427,ipf/1201,IPF,2012-11-10,Puerto Rico,,Aguadilla,2012 World Open Men's Championships
1428,ipf/1202,IPF,2012-11-10,Puerto Rico,,Aguadilla,2012 World Open Women's Championships
1429,ipf/1203,IPF,2012-06-12,Sweden,,Stockholm,World Men's Classic Cup
1430,ipf/1204,IPF,2012-06-12,Sweden,,Stockholm,World Women's Classic Cup
1431,ipf/1301,IPF,2013-06-11,Russia,,Suzdal,1st Classic World Men's Championships
1432,ipf/1302,IPF,2013-06-11,Russia,,Suzdal,1st Classic World Women's Championships
